transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,channel,sender_country,receiver_country,device_id,ip_hash,sender_account_age_days,receiver_account_age_days,scenario
TX-001169,2026-06-04T14:40:00,ACC-NORMAL-0115,ACC-NORMAL-0032,24236.74,USD,online,FR,GB,DEV-4581,hash_faa1d736bee6b06e,2298,2915,
TX-001170,2026-06-06T17:49:00,ACC-NORMAL-0048,ACC-NORMAL-0108,4160.86,JPY,wire,AU,JP,DEV-6703,hash_f3cef8b735b30874,929,2950,
TX-001171,2026-06-02T00:23:00,ACC-NORMAL-0048,ACC-NORMAL-0174,20346.35,AUD,online,AU,CH,DEV-6029,hash_d1ad5c228088a7de,929,2401,
TX-001172,2026-05-30T20:29:00,ACC-NORMAL-0031,ACC-NORMAL-0180,10357.2,CAD,atm,FR,AU,DEV-9887,hash_85ee751c6d0473e7,2394,866,
TX-001173,2026-05-18T05:29:00,ACC-NORMAL-0195,ACC-NORMAL-0085,10715.31,CHF,branch,SG,JP,DEV-3664,hash_6f9594898af2820e,676,3595,
TX-001174,2026-06-11T21:44:00,ACC-NORMAL-0097,ACC-NORMAL-0072,17010.24,GBP,atm,GB,SG,DEV-2435,hash_d655005dce521176,352,2470,
TX-001175,2026-06-04T00:39:00,ACC-NORMAL-0026,ACC-NORMAL-0022,23313.09,AED,online,GB,AU,DEV-9924,hash_a22eb45b1986133d,2226,1500,
TX-001176,2026-06-02T01:42:00,ACC-NORMAL-0113,ACC-NORMAL-0129,7254.71,JPY,wire,AU,GB,DEV-4651,hash_74629fb5c6e19fd7,292,809,
TX-001177,2026-05-18T06:54:00,ACC-NORMAL-0141,ACC-NORMAL-0097,11744.66,CAD,online,DE,GB,DEV-8601,hash_e872443469b6175e,1758,352,
TX-001178,2026-06-09T23:25:00,ACC-NORMAL-0165,ACC-NORMAL-0181,200.05,JPY,atm,SG,JP,DEV-9315,hash_44820852489a4ca4,2422,1007,
TX-001179,2026-05-24T13:43:00,ACC-NORMAL-0168,ACC-NORMAL-0067,6046.45,USD,wire,GB,GB,DEV-1254,hash_27439b5306b81c8a,2110,3557,
TX-001180,2026-06-10T23:38:00,ACC-NORMAL-0095,ACC-NORMAL-0133,7943.6,SGD,branch,US,US,DEV-4962,hash_f936a9688e44f2f8,1010,3568,
TX-001181,2026-06-03T20:25:00,ACC-NORMAL-0100,ACC-NORMAL-0049,20715.46,SGD,mobile,AE,US,DEV-3111,hash_a2e2d1caf07bf9bb,3145,3482,
TX-001182,2026-05-20T12:57:00,ACC-NORMAL-0099,ACC-NORMAL-0187,7959.94,SGD,branch,GB,CH,DEV-4784,hash_b5c43078197df05f,3372,2574,
TX-001183,2026-05-18T20:36:00,ACC-NORMAL-0032,ACC-NORMAL-0130,19609.19,CHF,atm,GB,CA,DEV-3605,hash_52891c31f2de05fd,2915,427,
TX-001184,2026-05-17T00:27:00,ACC-NORMAL-0052,ACC-NORMAL-0023,298.34,EUR,mobile,JP,JP,DEV-1455,hash_b523b1f39e3bc735,1673,2502,
TX-001185,2026-06-02T12:01:00,ACC-NORMAL-0139,ACC-NORMAL-0020,18561.07,AED,branch,AE,GB,DEV-6867,hash_3d5e69df2fc2147c,809,448,
TX-001186,2026-05-24T06:34:00,ACC-NORMAL-0167,ACC-NORMAL-0056,21013.02,AUD,wire,US,SG,DEV-1847,hash_153d165346641858,674,1650,
TX-001187,2026-05-15T20:37:00,ACC-NORMAL-0036,ACC-NORMAL-0161,21674.81,AED,online,GB,CH,DEV-3010,hash_244f52f41b696031,3579,269,
TX-001188,2026-06-12T05:05:00,ACC-NORMAL-0072,ACC-NORMAL-0067,1943.76,JPY,atm,SG,GB,DEV-7402,hash_7db4990d19c59f2d,2470,3557,
TX-001189,2026-05-17T15:40:00,ACC-NORMAL-0005,ACC-NORMAL-0106,1917.05,SGD,wire,CH,FR,DEV-6137,hash_e886818ea2307350,386,1763,
TX-001190,2026-05-20T09:00:00,ACC-NORMAL-0115,ACC-NORMAL-0041,22591.92,USD,mobile,FR,JP,DEV-2920,hash_57c26cfdf9d59f7f,2298,2775,
TX-001191,2026-06-03T19:34:00,ACC-NORMAL-0088,ACC-NORMAL-0124,135.31,AUD,mobile,AU,AE,DEV-2992,hash_9b2a1376315e4e80,656,907,
TX-001192,2026-05-15T16:32:00,ACC-NORMAL-0007,ACC-NORMAL-0138,19026.41,CAD,branch,GB,FR,DEV-2880,hash_378a8ba6e608d6d3,152,1048,
TX-001193,2026-05-19T07:05:00,ACC-NORMAL-0007,ACC-NORMAL-0084,18196.32,AUD,branch,GB,GB,DEV-5483,hash_33013b087b487db6,152,2109,
TX-001194,2026-06-06T17:41:00,ACC-NORMAL-0023,ACC-NORMAL-0090,7365.08,SGD,wire,JP,AE,DEV-9399,hash_66629bd2f243b5c6,2502,2239,
TX-001195,2026-05-20T06:43:00,ACC-NORMAL-0049,ACC-NORMAL-0065,21152.43,SGD,atm,US,SG,DEV-2685,hash_cb0c17099569f8cb,3482,2117,
TX-001196,2026-05-24T05:50:00,ACC-NORMAL-0196,ACC-NORMAL-0150,5153.74,SGD,wire,AE,SG,DEV-8309,hash_98a911876c7a0c9d,3445,2019,
TX-001197,2026-06-10T10:39:00,ACC-NORMAL-0191,ACC-NORMAL-0069,2697.9,SGD,wire,AU,CA,DEV-4272,hash_5a58abba91303877,572,3274,
TX-001198,2026-06-10T02:28:00,ACC-NORMAL-0095,ACC-NORMAL-0162,4189.55,CHF,online,US,AE,DEV-5146,hash_68e931d8963d101f,1010,3043,
TX-001199,2026-06-10T20:33:00,ACC-NORMAL-0075,ACC-NORMAL-0155,8812.81,GBP,online,GB,SG,DEV-3947,hash_529b3b96cf1d46be,2816,3241,
TX-001200,2026-05-26T07:04:00,ACC-NORMAL-0109,ACC-NORMAL-0047,5387.45,CAD,atm,AU,AE,DEV-3376,hash_507ffc32c78e4415,1664,2651,
TX-001201,2026-05-25T22:00:00,ACC-NORMAL-0031,ACC-NORMAL-0002,17922.9,AED,branch,FR,FR,DEV-6268,hash_3b8ede31e61415dd,2394,1033,
TX-001202,2026-05-27T09:38:00,ACC-NORMAL-0143,ACC-NORMAL-0016,5312.26,GBP,branch,GB,CA,DEV-5555,hash_9b9f9efeb75d2f0c,1053,2889,
TX-001203,2026-06-02T20:26:00,ACC-NORMAL-0171,ACC-NORMAL-0019,17056.48,CAD,wire,FR,AU,DEV-6244,hash_3276ab7532b9fc56,308,3157,
TX-001204,2026-05-30T01:17:00,ACC-NORMAL-0012,ACC-NORMAL-0127,10536.72,AED,online,FR,SG,DEV-3803,hash_53ae106599f75c76,1748,1025,
TX-001205,2026-05-22T18:01:00,ACC-NORMAL-0151,ACC-NORMAL-0098,7133.07,USD,mobile,CA,SG,DEV-8565,hash_218d052048cc32c6,905,3027,
TX-001206,2026-06-12T17:58:00,ACC-NORMAL-0103,ACC-NORMAL-0009,13192.57,USD,atm,DE,CH,DEV-2137,hash_1859c5ae784aee43,2281,2099,
TX-001207,2026-05-24T08:20:00,ACC-NORMAL-0106,ACC-NORMAL-0186,18844.77,GBP,wire,FR,SG,DEV-6131,hash_9cc10bd87e6ae55c,1763,68,
TX-001208,2026-05-24T22:29:00,ACC-NORMAL-0012,ACC-NORMAL-0101,12338.48,CAD,online,FR,DE,DEV-2683,hash_39590149077f6e36,1748,3166,
TX-001209,2026-05-19T03:20:00,ACC-NORMAL-0012,ACC-NORMAL-0002,21536.11,JPY,wire,FR,FR,DEV-3788,hash_30efd76b16884399,1748,1033,
TX-001210,2026-06-10T17:00:00,ACC-NORMAL-0185,ACC-NORMAL-0094,23353.42,AUD,online,GB,JP,DEV-1705,hash_0c49f33a1c5d9fe9,3109,1516,
TX-001211,2026-05-23T10:44:00,ACC-NORMAL-0077,ACC-NORMAL-0019,15322.64,AUD,wire,JP,AU,DEV-3790,hash_23447519ecc38555,3105,3157,
TX-001212,2026-05-18T04:20:00,ACC-NORMAL-0149,ACC-NORMAL-0117,21548.75,SGD,mobile,CA,GB,DEV-8320,hash_1f53db6eab117736,711,59,
TX-001213,2026-05-22T18:30:00,ACC-NORMAL-0133,ACC-NORMAL-0136,16535.11,CAD,atm,US,AU,DEV-8908,hash_178029e939d00762,3568,3012,
TX-001214,2026-05-24T22:05:00,ACC-NORMAL-0067,ACC-NORMAL-0197,8831.71,JPY,branch,GB,JP,DEV-2278,hash_f8c59ac6133ca9cf,3557,2911,
TX-001215,2026-05-21T00:42:00,ACC-NORMAL-0126,ACC-NORMAL-0015,5411.23,JPY,wire,SG,DE,DEV-8989,hash_5727bd831ac2c99a,2390,3138,
TX-001216,2026-06-08T16:32:00,ACC-NORMAL-0053,ACC-NORMAL-0152,21462.89,AED,atm,FR,DE,DEV-3523,hash_8127a8f7d909e0c9,301,270,
TX-001217,2026-05-22T11:24:00,ACC-NORMAL-0027,ACC-NORMAL-0034,24376.87,CHF,mobile,GB,JP,DEV-4326,hash_6673d42dc7af75de,1580,3196,
TX-001218,2026-05-23T13:10:00,ACC-NORMAL-0048,ACC-NORMAL-0017,17159.79,GBP,mobile,AU,JP,DEV-3413,hash_e04e6585760116cf,929,1423,
TX-001219,2026-05-18T07:01:00,ACC-NORMAL-0027,ACC-NORMAL-0191,22353.51,AUD,branch,GB,AU,DEV-1468,hash_a971540479eae461,1580,572,
TX-001220,2026-05-26T08:07:00,ACC-NORMAL-0135,ACC-NORMAL-0115,23173.92,CAD,online,CA,FR,DEV-8069,hash_268f090a3649f585,278,2298,
TX-001221,2026-05-28T16:21:00,ACC-NORMAL-0101,ACC-NORMAL-0129,1338.4,CAD,atm,DE,GB,DEV-2602,hash_a60c13290c941263,3166,809,
TX-001222,2026-06-13T13:12:00,ACC-NORMAL-0097,ACC-NORMAL-0188,7357.21,EUR,wire,GB,GB,DEV-5520,hash_9b81b89887916cbe,352,439,
TX-001223,2026-05-28T03:43:00,ACC-NORMAL-0126,ACC-NORMAL-0133,1256.29,GBP,branch,SG,US,DEV-4597,hash_0d9a6fce1d7cf46d,2390,3568,
TX-001224,2026-05-23T07:04:00,ACC-NORMAL-0009,ACC-NORMAL-0148,13307.97,JPY,atm,CH,FR,DEV-7628,hash_649423aa645416be,2099,412,
TX-001225,2026-06-07T22:17:00,ACC-NORMAL-0025,ACC-NORMAL-0057,12384.34,JPY,branch,SG,JP,DEV-6695,hash_49b9e124a30bd3b5,3018,615,
TX-001226,2026-05-24T23:00:00,ACC-NORMAL-0180,ACC-NORMAL-0152,2365.12,AED,mobile,AU,DE,DEV-6002,hash_e81b60ffda41a15f,866,270,
TX-001227,2026-05-20T10:43:00,ACC-NORMAL-0176,ACC-NORMAL-0061,1745.67,CAD,branch,CA,CH,DEV-8458,hash_f6558f35244f35c6,365,3089,
TX-001228,2026-05-30T13:21:00,ACC-NORMAL-0003,ACC-NORMAL-0171,530.46,GBP,atm,GB,FR,DEV-3797,hash_c2a072ddade03e6c,601,308,
TX-001229,2026-05-26T15:37:00,ACC-NORMAL-0002,ACC-NORMAL-0153,35.15,AED,branch,FR,US,DEV-2792,hash_d1a529db0b90b03d,1033,1582,
TX-001230,2026-06-05T09:53:00,ACC-NORMAL-0004,ACC-NORMAL-0146,5714.91,EUR,mobile,AE,AE,DEV-3401,hash_180a7e01c67736bc,2801,2701,
TX-001231,2026-06-09T23:21:00,ACC-NORMAL-0025,ACC-NORMAL-0078,11320.88,CHF,atm,SG,AU,DEV-5216,hash_7c8ad37aa9d52401,3018,3178,
TX-001232,2026-05-29T00:52:00,ACC-NORMAL-0064,ACC-NORMAL-0094,8822.13,CHF,atm,DE,JP,DEV-8935,hash_451a9ec71cdde8ca,928,1516,
TX-001233,2026-06-07T20:01:00,ACC-NORMAL-0175,ACC-NORMAL-0132,3706.03,JPY,wire,CH,SG,DEV-3320,hash_7f71eef65b7117bd,192,1713,
TX-001234,2026-06-02T23:44:00,ACC-NORMAL-0007,ACC-NORMAL-0063,24332.53,JPY,atm,GB,AU,DEV-2462,hash_ebaf89c7319fa2f7,152,1665,
TX-001235,2026-05-18T08:56:00,ACC-NORMAL-0096,ACC-NORMAL-0164,15676.02,AED,mobile,CH,US,DEV-9632,hash_43eb4ff02cc9abb6,1016,264,
TX-001236,2026-06-12T10:25:00,ACC-NORMAL-0173,ACC-NORMAL-0089,14732.8,AUD,atm,FR,DE,DEV-4122,hash_945b37110a858722,2363,3153,
TX-001237,2026-05-25T19:07:00,ACC-NORMAL-0133,ACC-NORMAL-0180,10842.16,CAD,wire,US,AU,DEV-5725,hash_f82f2dc31c35730b,3568,866,
TX-001238,2026-06-13T21:09:00,ACC-NORMAL-0002,ACC-NORMAL-0128,11663.27,CHF,branch,FR,CA,DEV-5747,hash_8ee251809fb109a3,1033,3337,
TX-001239,2026-05-24T15:18:00,ACC-NORMAL-0170,ACC-NORMAL-0041,1624.77,USD,atm,CH,JP,DEV-8436,hash_37a2a1800a7be6e7,310,2775,
TX-001240,2026-05-18T01:31:00,ACC-NORMAL-0072,ACC-NORMAL-0152,7652.48,CAD,wire,SG,DE,DEV-1010,hash_405df1860cc66163,2470,270,
TX-001241,2026-06-12T09:50:00,ACC-NORMAL-0035,ACC-NORMAL-0090,21476.67,EUR,mobile,FR,AE,DEV-2409,hash_454a8e82b69415c7,356,2239,
TX-001242,2026-05-21T13:37:00,ACC-NORMAL-0036,ACC-NORMAL-0188,22957.31,JPY,atm,GB,GB,DEV-1526,hash_eed4d00579222d87,3579,439,
TX-001243,2026-06-09T21:40:00,ACC-NORMAL-0090,ACC-NORMAL-0063,9662.16,GBP,wire,AE,AU,DEV-5280,hash_4d515b58eb91d7bc,2239,1665,
TX-001244,2026-05-20T18:27:00,ACC-NORMAL-0152,ACC-NORMAL-0079,16976.29,EUR,atm,DE,JP,DEV-4268,hash_22bca1044001570a,270,486,
TX-001245,2026-05-21T09:19:00,ACC-NORMAL-0106,ACC-NORMAL-0142,2149.09,AED,mobile,FR,SG,DEV-9942,hash_603f4ddc2ef17a90,1763,1170,
TX-001246,2026-05-19T16:28:00,ACC-NORMAL-0111,ACC-NORMAL-0024,17356.39,CAD,mobile,GB,US,DEV-8673,hash_6d7bba175aac72b1,1879,3335,
TX-001247,2026-05-28T14:01:00,ACC-NORMAL-0119,ACC-NORMAL-0107,22814.83,SGD,online,GB,FR,DEV-2448,hash_23fd6adec17fcf19,967,2238,
TX-001248,2026-06-09T07:37:00,ACC-NORMAL-0157,ACC-NORMAL-0077,12810.05,CHF,branch,AE,JP,DEV-5806,hash_c15da5470db4897a,2883,3105,
TX-001249,2026-05-27T21:00:00,ACC-NORMAL-0100,ACC-NORMAL-0032,11575.57,AED,mobile,AE,GB,DEV-1890,hash_0e00583d15ac37f0,3145,2915,
TX-001250,2026-05-18T10:38:00,ACC-NORMAL-0069,ACC-NORMAL-0167,2444.0,AED,atm,CA,US,DEV-6428,hash_0f94d562dd43b0cf,3274,674,
TX-001251,2026-06-02T21:32:00,ACC-NORMAL-0031,ACC-NORMAL-0190,18486.69,JPY,online,FR,JP,DEV-9458,hash_8fe275b124e72383,2394,2102,
TX-001252,2026-05-19T07:57:00,ACC-NORMAL-0189,ACC-NORMAL-0126,16895.26,AUD,branch,FR,SG,DEV-6093,hash_fd397fe7b819b15d,2232,2390,
TX-001253,2026-06-03T22:12:00,ACC-NORMAL-0001,ACC-NORMAL-0125,2876.57,EUR,online,JP,CH,DEV-2983,hash_18cc0e298513176c,132,571,
TX-001254,2026-05-18T15:01:00,ACC-NORMAL-0063,ACC-NORMAL-0052,20819.83,SGD,wire,AU,JP,DEV-1911,hash_1f2f087ded113faf,1665,1673,
TX-001255,2026-05-30T05:52:00,ACC-NORMAL-0076,ACC-NORMAL-0104,5880.85,AUD,mobile,AE,AE,DEV-8194,hash_a87d2106dbfbfea4,2822,1115,
TX-001256,2026-05-28T04:40:00,ACC-NORMAL-0157,ACC-NORMAL-0031,551.23,JPY,branch,AE,FR,DEV-3797,hash_bdddbd3682f2a59e,2883,2394,
TX-001257,2026-05-21T15:30:00,ACC-NORMAL-0179,ACC-NORMAL-0139,7258.0,AED,online,JP,AE,DEV-7018,hash_467248f6aaee5d68,1325,809,
TX-001258,2026-06-06T03:29:00,ACC-NORMAL-0100,ACC-NORMAL-0098,10428.24,EUR,wire,AE,SG,DEV-1458,hash_75035829488e5bd8,3145,3027,
TX-001259,2026-05-27T00:37:00,ACC-NORMAL-0030,ACC-NORMAL-0145,7576.01,AED,mobile,AU,US,DEV-1698,hash_e834fb5be879c9a6,3559,431,
TX-001260,2026-05-29T23:29:00,ACC-NORMAL-0090,ACC-NORMAL-0035,6929.83,CAD,branch,AE,FR,DEV-9202,hash_dc6bf2c8db184d46,2239,356,
TX-001261,2026-05-26T22:33:00,ACC-NORMAL-0128,ACC-NORMAL-0053,9771.7,EUR,online,CA,FR,DEV-3480,hash_a7eb40085a13f4bb,3337,301,
TX-001262,2026-05-25T14:45:00,ACC-NORMAL-0184,ACC-NORMAL-0144,21468.01,AUD,branch,AU,AE,DEV-5963,hash_64d88360ec68fc07,1902,1845,
TX-001263,2026-05-30T12:30:00,ACC-NORMAL-0017,ACC-NORMAL-0166,15149.99,CHF,branch,JP,AE,DEV-9608,hash_2121cc4f425ca2e3,1423,2089,
TX-001264,2026-06-02T18:22:00,ACC-NORMAL-0178,ACC-NORMAL-0082,14616.49,GBP,wire,AE,JP,DEV-1736,hash_da1eb729078ebe4e,2345,2987,
TX-001265,2026-05-22T03:42:00,ACC-NORMAL-0187,ACC-NORMAL-0040,2664.45,CAD,wire,CH,FR,DEV-4793,hash_c590f851fb385671,2574,1485,
TX-001266,2026-05-18T05:46:00,ACC-NORMAL-0187,ACC-NORMAL-0060,22312.9,GBP,wire,CH,JP,DEV-2014,hash_401fb5a69ca5b74f,2574,2237,
TX-001267,2026-06-11T23:04:00,ACC-NORMAL-0029,ACC-NORMAL-0009,11043.8,USD,atm,CH,CH,DEV-3851,hash_1b8fabe952377d88,3427,2099,
TX-001268,2026-05-27T04:40:00,ACC-NORMAL-0178,ACC-NORMAL-0115,14348.75,JPY,branch,AE,FR,DEV-5136,hash_7000f93b7db8ed71,2345,2298,
TX-001269,2026-05-22T06:47:00,ACC-NORMAL-0173,ACC-NORMAL-0073,4060.62,JPY,mobile,FR,JP,DEV-2409,hash_0634caf6950506dd,2363,2197,
TX-001270,2026-05-18T06:02:00,ACC-NORMAL-0161,ACC-NORMAL-0172,20252.12,CAD,online,CH,GB,DEV-7685,hash_8becb8cc917bc866,269,1683,
TX-001271,2026-05-20T21:46:00,ACC-NORMAL-0018,ACC-NORMAL-0088,23944.01,AED,mobile,FR,AU,DEV-4115,hash_351d1137d5185b72,666,656,
TX-001272,2026-05-31T11:22:00,ACC-NORMAL-0146,ACC-NORMAL-0121,15465.79,EUR,mobile,AE,AE,DEV-2100,hash_6d7168e9705a501c,2701,320,
TX-001273,2026-06-11T02:36:00,ACC-NORMAL-0160,ACC-NORMAL-0096,1962.81,AUD,mobile,FR,CH,DEV-2653,hash_7fab9b071e307f10,1245,1016,
TX-001274,2026-06-03T17:21:00,ACC-NORMAL-0059,ACC-NORMAL-0013,573.34,AUD,atm,AE,CH,DEV-7396,hash_5b9facdeb409b855,3081,1869,
TX-001275,2026-05-24T02:34:00,ACC-NORMAL-0017,ACC-NORMAL-0041,14388.14,CHF,mobile,JP,JP,DEV-6115,hash_9e5f83786633427e,1423,2775,
TX-001276,2026-06-06T03:37:00,ACC-NORMAL-0014,ACC-NORMAL-0140,11779.76,USD,atm,US,DE,DEV-1528,hash_6be13e78568a220d,1169,1867,
TX-001277,2026-05-25T01:08:00,ACC-NORMAL-0066,ACC-NORMAL-0051,5113.79,USD,atm,US,AU,DEV-4860,hash_12aa5ab47e59a0d1,402,3327,
TX-001278,2026-06-06T01:22:00,ACC-NORMAL-0144,ACC-NORMAL-0157,24526.59,GBP,wire,AE,AE,DEV-8844,hash_21249735f2546c17,1845,2883,
TX-001279,2026-05-16T03:02:00,ACC-NORMAL-0069,ACC-NORMAL-0186,12419.95,CAD,branch,CA,SG,DEV-8069,hash_4dacd33c7a438217,3274,68,
TX-001280,2026-06-13T01:01:00,ACC-NORMAL-0058,ACC-NORMAL-0005,19342.59,CHF,branch,FR,CH,DEV-7215,hash_af001605ae93b319,601,386,
TX-001281,2026-06-01T15:03:00,ACC-NORMAL-0188,ACC-NORMAL-0004,9684.25,EUR,wire,GB,AE,DEV-8040,hash_6d44f723b38adf82,439,2801,
TX-001282,2026-05-18T14:07:00,ACC-NORMAL-0140,ACC-NORMAL-0035,22429.7,CAD,atm,DE,FR,DEV-4172,hash_6fc0174f57d714f1,1867,356,
TX-001283,2026-05-22T02:37:00,ACC-NORMAL-0014,ACC-NORMAL-0061,261.14,CHF,wire,US,CH,DEV-1750,hash_cd409bc9fdae2920,1169,3089,
TX-001284,2026-05-22T01:04:00,ACC-NORMAL-0003,ACC-NORMAL-0185,1425.8,EUR,wire,GB,GB,DEV-5630,hash_506a8dd30b31324f,601,3109,
TX-001285,2026-06-04T07:18:00,ACC-NORMAL-0089,ACC-NORMAL-0155,3251.61,AED,wire,DE,SG,DEV-3005,hash_13a96a92a8164d18,3153,3241,
TX-001286,2026-06-01T06:31:00,ACC-NORMAL-0019,ACC-NORMAL-0065,17634.33,JPY,atm,AU,SG,DEV-8266,hash_4d7efc8eb68ff0dc,3157,2117,
TX-001287,2026-05-24T20:15:00,ACC-NORMAL-0093,ACC-NORMAL-0142,13175.84,CAD,atm,GB,SG,DEV-9870,hash_1ab8873380e1cc41,109,1170,
TX-001288,2026-06-12T13:45:00,ACC-NORMAL-0013,ACC-NORMAL-0089,23764.58,AUD,wire,CH,DE,DEV-2285,hash_e97c0ea5341c2d10,1869,3153,
TX-001289,2026-05-22T09:47:00,ACC-NORMAL-0035,ACC-NORMAL-0134,13828.61,CAD,online,FR,GB,DEV-3325,hash_fa584a4b092e9fab,356,2788,
TX-001290,2026-05-29T20:48:00,ACC-NORMAL-0060,ACC-NORMAL-0179,11349.54,USD,online,JP,JP,DEV-9174,hash_08a43ec0d61968aa,2237,1325,
TX-001291,2026-06-02T12:19:00,ACC-NORMAL-0069,ACC-NORMAL-0072,20681.2,USD,online,CA,SG,DEV-5572,hash_9c186d49dac5609e,3274,2470,
TX-001292,2026-05-15T12:24:00,ACC-NORMAL-0098,ACC-NORMAL-0127,11106.05,JPY,branch,SG,SG,DEV-7214,hash_a8f0e3e02f369832,3027,1025,
TX-001293,2026-05-16T21:19:00,ACC-NORMAL-0110,ACC-NORMAL-0137,792.34,USD,atm,AE,GB,DEV-6508,hash_d4022243ec35fb0c,1824,3309,
TX-001294,2026-06-02T06:48:00,ACC-NORMAL-0067,ACC-NORMAL-0193,693.36,SGD,mobile,GB,FR,DEV-8004,hash_baae905cc8594dfb,3557,3631,
TX-001295,2026-05-16T03:35:00,ACC-NORMAL-0188,ACC-NORMAL-0193,9708.88,CHF,atm,GB,FR,DEV-8594,hash_929614b56c8073b7,439,3631,
TX-001296,2026-06-08T16:16:00,ACC-NORMAL-0184,ACC-NORMAL-0145,4072.1,AED,wire,AU,US,DEV-4903,hash_e85fda5521c268f3,1902,431,
TX-001297,2026-06-09T21:17:00,ACC-NORMAL-0003,ACC-NORMAL-0072,2147.57,CHF,branch,GB,SG,DEV-5846,hash_923278bf56688530,601,2470,
TX-001298,2026-06-03T08:23:00,ACC-NORMAL-0101,ACC-NORMAL-0009,6726.0,USD,atm,DE,CH,DEV-3036,hash_91855abd4e90ae4a,3166,2099,
TX-001299,2026-06-10T08:54:00,ACC-NORMAL-0169,ACC-NORMAL-0082,4477.82,USD,wire,DE,JP,DEV-8207,hash_77689441024559a5,3517,2987,
TX-001300,2026-05-30T20:54:00,ACC-NORMAL-0009,ACC-NORMAL-0092,13919.64,USD,wire,CH,SG,DEV-2303,hash_e5a4b1b446c524a5,2099,1357,
TX-001301,2026-05-25T02:28:00,ACC-NORMAL-0156,ACC-NORMAL-0141,4503.3,AUD,atm,CA,DE,DEV-9108,hash_3a38204b2091a706,1198,1758,
TX-001302,2026-05-19T19:41:00,ACC-NORMAL-0161,ACC-NORMAL-0044,1249.0,USD,online,CH,FR,DEV-4018,hash_81b85934af378cf9,269,2217,
TX-001303,2026-05-25T01:35:00,ACC-NORMAL-0112,ACC-NORMAL-0149,17936.77,AUD,online,FR,CA,DEV-5217,hash_adaad2f90420521e,1045,711,
TX-001304,2026-06-06T01:38:00,ACC-NORMAL-0090,ACC-NORMAL-0139,5875.07,GBP,online,AE,AE,DEV-9305,hash_1cf98855719db54f,2239,809,
TX-001305,2026-05-22T06:20:00,ACC-NORMAL-0130,ACC-NORMAL-0019,14263.44,GBP,wire,CA,AU,DEV-7987,hash_4878383ae037e953,427,3157,
TX-001306,2026-05-25T19:50:00,ACC-NORMAL-0036,ACC-NORMAL-0006,9013.57,CAD,wire,GB,US,DEV-8711,hash_f9375ffff14656f1,3579,1758,
TX-001307,2026-05-15T05:23:00,ACC-NORMAL-0075,ACC-NORMAL-0160,1124.82,USD,branch,GB,FR,DEV-2740,hash_362387b49be9ec86,2816,1245,
TX-001308,2026-06-06T23:32:00,ACC-NORMAL-0080,ACC-NORMAL-0131,19588.84,JPY,atm,DE,CA,DEV-7206,hash_952aed00d4aa826d,1810,1481,
TX-001309,2026-06-07T04:24:00,ACC-NORMAL-0008,ACC-NORMAL-0169,19067.67,GBP,online,FR,DE,DEV-4679,hash_80e51b3d90be35ee,925,3517,
TX-001310,2026-06-01T23:26:00,ACC-NORMAL-0147,ACC-NORMAL-0162,13478.79,CHF,online,US,AE,DEV-1842,hash_78ea904d9b6b0992,3454,3043,
TX-001311,2026-05-31T14:20:00,ACC-NORMAL-0168,ACC-NORMAL-0134,6736.88,AUD,mobile,GB,GB,DEV-4998,hash_3e3a0dfc5424aae4,2110,2788,
TX-001312,2026-05-22T14:20:00,ACC-NORMAL-0196,ACC-NORMAL-0092,18707.23,JPY,online,AE,SG,DEV-8291,hash_f525d556bb98abdf,3445,1357,
TX-001313,2026-05-17T11:35:00,ACC-NORMAL-0104,ACC-NORMAL-0092,12646.03,AED,atm,AE,SG,DEV-4774,hash_c94b3a6f72ef917e,1115,1357,
TX-001314,2026-06-02T04:59:00,ACC-NORMAL-0107,ACC-NORMAL-0058,13445.02,EUR,wire,FR,FR,DEV-5264,hash_49714ec3cbbd3732,2238,601,
TX-001315,2026-05-18T02:26:00,ACC-NORMAL-0087,ACC-NORMAL-0080,10531.35,AED,branch,FR,DE,DEV-4245,hash_2e0ef4aae65e0ac3,2524,1810,
TX-001316,2026-05-20T03:26:00,ACC-NORMAL-0116,ACC-NORMAL-0003,6591.77,AED,mobile,FR,GB,DEV-2654,hash_de94da10205b9db8,2440,601,
TX-001317,2026-05-15T22:10:00,ACC-NORMAL-0008,ACC-NORMAL-0111,24748.44,CHF,branch,FR,GB,DEV-9672,hash_635b729ceb2ae08b,925,1879,
TX-001318,2026-05-19T12:44:00,ACC-NORMAL-0108,ACC-NORMAL-0090,13927.95,GBP,atm,JP,AE,DEV-6518,hash_d3208f77e5bdbb3e,2950,2239,
TX-001319,2026-06-03T19:06:00,ACC-NORMAL-0086,ACC-NORMAL-0152,24853.41,GBP,online,AE,DE,DEV-6815,hash_72eace11f32de530,3477,270,
TX-001320,2026-05-29T23:53:00,ACC-NORMAL-0104,ACC-NORMAL-0162,10897.9,EUR,wire,AE,AE,DEV-4005,hash_c415ac73b944e469,1115,3043,
TX-001321,2026-05-17T04:57:00,ACC-NORMAL-0150,ACC-NORMAL-0130,204.52,CAD,mobile,SG,CA,DEV-8430,hash_520826b8611eb15c,2019,427,
TX-001322,2026-05-31T23:37:00,ACC-NORMAL-0112,ACC-NORMAL-0045,6989.7,JPY,online,FR,SG,DEV-5871,hash_575375347e487b1c,1045,699,
